1.6,-3.817957515544125E-6
1.600272727272727,7.180519235447689E-7
1.600545454545455,-2.674773337272207E-6
1.600818181818182,-8.697961714642614E-7
1.601090909090909,-7.6367357824185E-7
1.601363636363637,-3.103271754833712E-6
1.601636363636364,1.45011846643337E-6
1.601909090909091,-5.030990644268932E-6
1.602181818181818,2.503107282258787E-6
1.602454545454546,-4.835730441372179E-6
1.602727272727273,6.458618127454641E-7
1.603,-1.525276283981288E-6
1.603272727272727,-3.547332288947083E-6
1.603545454545455,2.18174629168787E-6
1.603818181818182,-5.369843035561013E-6
1.604090909090909,9.081031371767227E-7
1.604363636363636,-1.20981287453061E-6
1.604636363636364,-4.526292360780124E-6
1.604909090909091,2.497209740452081E-6
1.605181818181818,-4.105788548423582E-6
1.605454545454546,-2.360655641181285E-6
1.605727272727273,2.060305146628403E-6
1.606,-5.257467963507242E-6
1.606272727272727,-1.147842479413688E-6
1.606545454545455,1.615899617741691E-6
1.606818181818182,-5.489964018965429E-6
1.607090909090909,-1.289518451708881E-6
1.607363636363637,1.924478598479823E-6
1.607636363636364,-5.070920831483552E-6
1.607909090909091,-2.820068784544316E-6
1.608181818181818,2.491103925239266E-6
1.608454545454546,-3.222801523085057E-6
1.608727272727273,-5.230293201974225E-6
1.609,1.393399526467976E-6
1.609272727272727,4.627055485451948E-7
1.609545454545455,-5.751231877279006E-6
1.609818181818182,-3.076401447105462E-6
1.610090909090909,2.389417809192604E-6
1.610363636363636,-1.042444728365294E-6
1.610636363636364,-6.149694060386182E-6
1.610909090909091,-2.853700338774829E-6
1.611181818181818,2.30158120698E-6
1.611454545454546,-1.633219092932033E-7
1.611727272727273,-5.688760935088314E-6
1.612,-4.936465175832197E-6
1.612272727272727,5.956503244266813E-7
1.612545454545455,2.214552245154592E-6
1.612818181818182,-2.270449715247974E-6
1.613090909090909,-6.355384434056532E-6
1.613363636363637,-4.712030713605053E-6
1.613636363636364,2.573923067006703E-7
1.613909090909091,2.471100090672518E-6
1.614181818181818,-3.722547094523225E-7
1.614454545454546,-4.96551120836434E-6
1.614727272727273,-6.682487509055357E-6
1.615,-4.179199794199202E-6
1.615272727272727,3.409220823451431E-8
1.615545454545455,2.422796192305741E-6
1.615818181818182,1.363441798688712E-6
1.616090909090909,-2.09782139079198E-6
1.616363636363636,-5.535612263936082E-6
1.616636363636364,-6.962446198032475E-6
1.616909090909091,-5.856670362060065E-6
1.617181818181818,-3.066565858336149E-6
1.617454545454546,-3.823247618970012E-8
1.617727272727273,1.992514328634437E-6
1.618,2.444489641656327E-6
1.618272727272727,1.412689728225499E-6
1.618545454545455,-5.756580387142219E-7
1.618818181818182,-2.868306921064673E-6
1.619090909090909,-4.920138324244866E-6
1.619363636363636,-6.402435203718793E-6
1.619636363636364,-7.207064232577268E-6
1.619909090909091,-7.390387737900806E-6
1.620181818181818,-7.099727370126061E-6
1.620454545454546,-6.509988817057254E-6
1.620727272727273,-5.781832905495546E-6
1.621,-5.04142233913117E-6
1.621272727272727,-4.376251400517545E-6
1.621545454545455,-3.840377863950699E-6
1.621818181818182,-3.463494945733472E-6
1.622090909090909,-3.260109059475106E-6
1.622363636363637,-3.236726981368107E-6
1.622636363636364,-3.396059908617598E-6
1.622909090909091,-3.73784690156048E-6
1.623181818181818,-4.256168102530818E-6
1.623454545454546,-4.933325079986811E-6
1.623727272727273,-5.730786489819515E-6
1.624,-6.578588684095082E-6
1.624272727272727,-7.366100852401351E-6
1.624545454545455,-7.939109649688842E-6
1.624818181818182,-8.110165084907247E-6
1.625090909090909,-7.689735412739829E-6
1.625363636363636,-6.54286891280035E-6
1.625636363636364,-4.66745753770712E-6
1.625909090909091,-2.274833520310796E-6
1.626181818181818,1.65858023057404E-7
1.626454545454546,1.971917752733776E-6
1.626727272727273,2.424550186304924E-6
1.627,1.077231282616565E-6
1.627272727272727,-1.896855236399122E-6
1.627545454545455,-5.512113552487762E-6
1.627818181818182,-8.16557708769893E-6
1.628090909090909,-8.333231568952539E-6
1.628363636363637,-5.563653495522559E-6
1.628636363636364,-1.172947878996978E-6
1.628909090909091,2.097010813369129E-6
1.629181818181818,1.725507478066148E-6
1.629454545454546,-2.449599409235872E-6
1.629727272727273,-7.397123198705259E-6
1.63,-8.812283977388401E-6
1.630272727272727,-5.012961153052605E-6
1.630545454545455,6.442332114384504E-7
1.630818181818182,2.241769816552722E-6
1.631090909090909,-2.4175450889085E-6
1.631363636363636,-8.305573255135085E-6
1.631636363636364,-8.116625133906656E-6
1.631909090909091,-1.671132514526056E-6
1.632181818181818,2.462846486006258E-6
1.632454545454546,-1.952711607554095E-6
1.632727272727273,-8.768482059002872E-6
1.633,-7.290011428144765E-6
1.633272727272727,4.731831408479537E-7
1.633545454545455,1.368526684248571E-6
1.633818181818182,-6.635471558759239E-6
1.634090909090909,-9.052200684464129E-6
1.634363636363637,-9.679287401029822E-7
1.634636363636364,1.784293588597441E-6
1.634909090909091,-6.807347664220055E-6
1.635181818181818,-8.792479884958199E-6
1.635454545454546,4.259008026407344E-7
1.635727272727273,1.077440326324885E-7
1.636,-9.379801576398711E-6
1.636272727272727,-5.409785869204295E-6
1.636545454545455,2.455846179415287E-6
1.636818181818182,-5.84253002556977E-6
1.637090909090909,-9.027846403292265E-6
1.637363636363636,1.483786140441868E-6
1.637636363636364,-2.993570837318093E-6
1.637909090909091,-1.021738237710033E-5
1.638181818181818,4.215360997675785E-7
1.638454545454546,-2.108524222551502E-6
1.638727272727273,-1.046403495426645E-5
1.639,6.640229872555918E-7
1.639272727272727,-3.217769211667353E-6
1.639545454545455,-9.994909911602082E-6
1.639818181818182,1.96710749761088E-6
1.640090909090909,-6.438001785873864E-6
1.640363636363637,-7.414216065756318E-6
1.640636363636364,2.146207621399647E-6
1.640909090909091,-1.045223318881625E-5
1.641181818181818,-1.665370661003906E-6
1.641454545454546,-2.555151634943904E-6
1.641727272727273,-9.893616518141496E-6
1.642,2.442081716362684E-6
1.642272727272727,-1.046599999704562E-5
1.642545454545455,-1.212332084306739E-6
1.642818181818182,-4.473035633205971E-6
1.643090909090909,-7.864055377961434E-6
1.643363636363636,1.010494865899317E-6
1.643636363636364,-1.154053218607724E-5
1.643909090909091,2.391213755284274E-6
1.644181818181818,-1.114784544162219E-5
1.644454545454546,4.779446788429486E-7
1.644727272727273,-8.556298236105814E-6
1.645,-2.551849596392033E-6
1.645272727272727,-5.737694616414902E-6
1.645545454545455,-5.186342425448495E-6
1.645818181818182,-3.691254916322015E-6
1.646090909090909,-6.868765627797858E-6
